operation_id,timestamp,symbol,side,quantity,price,total_value,commission,net_value,exchange,tax_year
BTCUSDT_2026-02-13T13:50:38.092483_1507673489344,2026-02-13T13:50:38.092483,BTCUSDT,buy,0.0004757271859837549,67303.384875,32.02,0.03,31.99,Binance,2026
BTCUSDT_2026-02-13T13:51:14.264249_1507576474688,2026-02-13T13:51:14.264249,BTCUSDT,buy,0.0002374069793679029,67331.64899999999,15.99,0.02,15.97,Binance,2026
BTCUSDT_2026-02-13T13:51:50.379569_1507674708224,2026-02-13T13:51:50.379569,BTCUSDT,buy,0.00011848616610307287,67353.930135,7.98,0.01,7.97,Binance,2026
BTCUSDT_2026-02-13T13:54:23.729709_1507574391936,2026-02-13T13:54:23.729709,BTCUSDT,sell,0.0017872343705005594,67329.67832,120.33,0.12,120.21,Binance,2026
BTCUSDT_2026-02-13T13:54:50.873014_1507674788032,2026-02-13T13:54:50.873014,BTCUSDT,buy,0.0009513935562078962,67397.04168,64.12,0.06,64.06,Binance,2026
BTCUSDT_2026-02-13T13:55:27.311932_1507576476160,2026-02-13T13:55:27.311932,BTCUSDT,buy,0.0004747712052560975,67427.106705,32.01,0.03,31.98,Binance,2026
BTCUSDT_2026-02-13T13:56:06.128880_1507575821056,2026-02-13T13:56:06.128880,BTCUSDT,buy,0.0002370507562552185,67421.03366999999,15.98,0.02,15.97,Binance,2026
BTCUSDT_2026-02-13T13:56:42.288295_1507674714368,2026-02-13T13:56:42.288295,BTCUSDT,buy,0.0001183393473413316,67425.696,7.98,0.01,7.97,Binance,2026
BTCUSDT_2026-02-13T13:59:24.584695_1507674705152,2026-02-13T13:59:24.584695,BTCUSDT,sell,0.0017841289353924044,67295.99517000001,120.06,0.12,119.94,Binance,2026
BTCUSDT_2026-02-13T13:59:42.707228_1507573157056,2026-02-13T13:59:42.707228,BTCUSDT,buy,0.0009498624091308793,67363.32483,63.99,0.06,63.92,Binance,2026
BTCUSDT_2026-02-13T14:00:18.742252_1507674656384,2026-02-13T14:00:18.742252,BTCUSDT,buy,0.0004746016793309918,67308.947655,31.94,0.03,31.91,Binance,2026
BTCUSDT_2026-02-13T14:17:30.787476_1507574172928,2026-02-13T14:17:30.787476,BTCUSDT,buy,0.00023700575155647096,67291.629,15.95,0.02,15.93,Binance,2026
BTCUSDT_2026-02-13T14:17:30.881090_1507674667904,2026-02-13T14:17:30.881090,BTCUSDT,sell,0.0016635086298735613,67224.371,111.83,0.11,111.72,Binance,2026
BTCUSDT_2026-02-13T14:18:09.667387_1507674662656,2026-02-13T14:18:09.667387,BTCUSDT,buy,0.000947782749123024,67366.136235,63.85,0.06,63.78,Binance,2026
BTCUSDT_2026-02-13T14:18:45.790543_1507674712256,2026-02-13T14:18:45.790543,BTCUSDT,buy,0.00047301773960093307,67389.287805,31.88,0.03,31.84,Binance,2026
BTCUSDT_2026-02-13T14:19:21.920896_1507674709184,2026-02-13T14:19:21.920896,BTCUSDT,buy,0.0002361962089614149,67377.241785,15.91,0.02,15.9,Binance,2026
BTCUSDT_2026-02-13T14:19:58.007842_1507674296832,2026-02-13T14:19:58.007842,BTCUSDT,buy,0.00011794103860821312,67365.73603500001,7.95,0.01,7.94,Binance,2026
BTCUSDT_2026-02-13T14:22:31.357038_1507574476160,2026-02-13T14:22:31.357038,BTCUSDT,sell,0.0017773289615859935,67275.42546,119.57,0.12,119.45,Binance,2026
BTCUSDT_2026-02-13T14:22:58.501659_1507573546752,2026-02-13T14:22:58.501659,BTCUSDT,buy,0.0009462340741133086,67342.73454,63.72,0.06,63.66,Binance,2026
BTCUSDT_2026-02-13T14:23:34.857689_1507576475392,2026-02-13T14:23:34.857689,BTCUSDT,buy,0.00047277574193949957,67290.2283,31.81,0.03,31.78,Binance,2026
BTCUSDT_2026-02-13T14:24:13.664704_1507574383872,2026-02-13T14:24:13.664704,BTCUSDT,buy,0.00023601278286962713,67296.041205,15.88,0.02,15.87,Binance,2026
BTCUSDT_2026-02-13T14:24:49.755448_1507674710016,2026-02-13T14:24:49.755448,BTCUSDT,buy,0.00011785932104964996,67278.91264499999,7.93,0.01,7.92,Binance,2026
BTCUSDT_2026-02-13T14:27:32.070730_1507575800064,2026-02-13T14:27:32.070730,BTCUSDT,sell,0.0017744810483619781,67283.031655,119.39,0.12,119.27,Binance,2026
BTCUSDT_2026-02-13T14:28:05.216083_1507674331008,2026-02-13T14:28:05.216083,BTCUSDT,buy,0.000943916599769446,67405.455885,63.63,0.06,63.56,Binance,2026
BTCUSDT_2026-02-13T14:28:41.331893_1507674339072,2026-02-13T14:28:41.331893,BTCUSDT,buy,0.00047147238516964045,67373.68000499999,31.76,0.03,31.73,Binance,2026
BTCUSDT_2026-02-13T14:29:17.430198_1507674338048,2026-02-13T14:29:17.430198,BTCUSDT,buy,0.00023548640055533708,67343.94514499999,15.86,0.02,15.84,Binance,2026
BTCUSDT_2026-02-13T14:29:53.495062_1507573392256,2026-02-13T14:29:53.495062,BTCUSDT,buy,0.00011753923303415899,67359.58296,7.92,0.01,7.91,Binance,2026
BTCUSDT_2026-02-13T14:32:32.992336_1507674710464,2026-02-13T14:32:32.992336,BTCUSDT,sell,0.0017691151008211812,67323.791265,119.1,0.12,118.98,Binance,2026
BTCUSDT_2026-02-13T14:32:54.102978_1507573246208,2026-02-13T14:32:54.102978,BTCUSDT,buy,0.0009418851028963355,67391.148735,63.47,0.06,63.41,Binance,2026
BTCUSDT_2026-02-13T14:33:30.487750_1507573420800,2026-02-13T14:33:30.487750,BTCUSDT,buy,0.0004697402016204217,67462.264275,31.69,0.03,31.66,Binance,2026
BTCUSDT_2026-02-13T14:34:09.301453_1507572897920,2026-02-13T14:34:09.301453,BTCUSDT,buy,0.00023482654986225392,67373.52992999999,15.82,0.02,15.81,Binance,2026
BTCUSDT_2026-02-13T14:34:45.425324_1507576311744,2026-02-13T14:34:45.425324,BTCUSDT,buy,0.00011689107440512842,67572.9696,7.9,0.01,7.89,Binance,2026
BTCUSDT_2026-02-13T14:37:33.917717_1507673469504,2026-02-13T14:37:33.917717,BTCUSDT,sell,0.001764732784239865,67447.40942499999,119.03,0.12,118.91,Binance,2026
BTCUSDT_2026-02-13T14:38:01.020639_1507572901888,2026-02-13T14:38:01.020639,BTCUSDT,buy,0.0009401918459715647,67461.71399999999,63.43,0.06,63.36,Binance,2026
BTCUSDT_2026-02-13T14:38:37.139399_1507575823040,2026-02-13T14:38:37.139399,BTCUSDT,buy,0.00047010398269231867,67359.332835,31.67,0.03,31.63,Binance,2026
BTCUSDT_2026-02-13T14:39:13.204188_1507575649152,2026-02-13T14:39:13.204188,BTCUSDT,buy,0.0002338774241787451,67596.04113,15.81,0.02,15.79,Binance,2026
BTCUSDT_2026-02-13T14:39:49.271133_1509678489024,2026-02-13T14:39:49.271133,BTCUSDT,buy,0.00011695118168361321,67487.416845,7.89,0.01,7.88,Binance,2026
BTCUSDT_2026-02-13T14:44:32.277143_1507575656640,2026-02-13T14:44:32.277143,BTCUSDT,sell,0.001760369074331713,67227.50943,118.35,0.12,118.23,Binance,2026
BTCUSDT_2026-02-13T14:45:11.163143_1507573009536,2026-02-13T14:45:11.163143,BTCUSDT,buy,0.0009360027746944672,67396.64148,63.08,0.06,63.02,Binance,2026
BTCUSDT_2026-02-13T14:45:47.259144_1507575637056,2026-02-13T14:45:47.259144,BTCUSDT,buy,0.00046566056264398095,67633.8,31.49,0.03,31.46,Binance,2026
BTCUSDT_2026-02-13T14:46:11.649225_1507673944384,2026-02-13T14:46:11.649225,BTCUSDT,buy,0.00023215123725444628,67729.848,15.72,0.02,15.71,Binance,2026
BTCUSDT_2026-02-13T14:46:38.475925_1507573252672,2026-02-13T14:46:38.475925,BTCUSDT,buy,0.00011590144716147301,67729.848,7.85,0.01,7.84,Binance,2026
BTCUSDT_2026-02-13T14:49:32.931177_1507674295488,2026-02-13T14:49:32.931177,BTCUSDT,sell,0.0017560422990749354,67893.29637,119.22,0.12,119.1,Binance,2026
BTCUSDT_2026-02-13T14:49:57.066904_1507674658624,2026-02-13T14:49:57.066904,BTCUSDT,buy,0.0009343713267439446,67961.22363,63.5,0.06,63.44,Binance,2026
BTCUSDT_2026-02-13T14:50:21.105487_1507575652352,2026-02-13T14:50:21.105487,BTCUSDT,buy,0.0004668169272868879,67912.849455,31.7,0.03,31.67,Binance,2026
BTCUSDT_2026-02-13T14:50:45.134623_1507674308480,2026-02-13T14:50:45.134623,BTCUSDT,buy,0.00023362316532996,67748.627385,15.83,0.02,15.81,Binance,2026
BTCUSDT_2026-02-13T14:51:09.500998_1507673947456,2026-02-13T14:51:09.500998,BTCUSDT,buy,0.00011651632297029762,67818.39224999999,7.9,0.01,7.89,Binance,2026
BTCUSDT_2026-02-13T14:54:33.775550_1507575638400,2026-02-13T14:54:33.775550,BTCUSDT,sell,0.0017533749270011864,67691.05754000001,118.69,0.12,118.57,Binance,2026
BTCUSDT_2026-02-13T14:54:54.860271_1507674306752,2026-02-13T14:54:54.860271,BTCUSDT,buy,0.0009335947906184017,67758.78245999999,63.26,0.06,63.2,Binance,2026
BTCUSDT_2026-02-13T14:55:18.935455_1507574402816,2026-02-13T14:55:18.935455,BTCUSDT,buy,0.0004664061130326863,67713.870015,31.58,0.03,31.55,Binance,2026
BTCUSDT_2026-02-13T14:55:42.993358_1507674667264,2026-02-13T14:55:42.993358,BTCUSDT,buy,0.00023234584027096843,67861.7139,15.77,0.02,15.75,Binance,2026
BTCUSDT_2026-02-13T14:56:07.305077_1509678815040,2026-02-13T14:56:07.305077,BTCUSDT,buy,0.00011597526323656483,67875.37072499999,7.87,0.01,7.86,Binance,2026
BTCUSDT_2026-02-13T14:59:34.633113_1507674187072,2026-02-13T14:59:34.633113,BTCUSDT,sell,0.0017508844696895154,67675.80517,118.49,0.12,118.37,Binance,2026
BTCUSDT_2026-02-13T14:59:52.754528_1507674304512,2026-02-13T14:59:52.754528,BTCUSDT,buy,0.0009321428280893939,67743.51483,63.15,0.06,63.08,Binance,2026
BTCUSDT_2026-02-13T15:00:16.869097_1507674659200,2026-02-13T15:00:16.869097,BTCUSDT,buy,0.0004652872758696753,67755.86099999999,31.53,0.03,31.49,Binance,2026
BTCUSDT_2026-02-13T15:00:40.895944_1507674296320,2026-02-13T15:00:40.895944,BTCUSDT,buy,0.00023194035410329224,67859.33270999999,15.74,0.02,15.72,Binance,2026
BTCUSDT_2026-02-13T15:01:05.238784_1507673944256,2026-02-13T15:01:05.238784,BTCUSDT,buy,0.00011574820943983851,67887.44676,7.86,0.01,7.85,Binance,2026
BTCUSDT_2026-02-13T15:04:35.574218_1507674296320,2026-02-13T15:04:35.574218,BTCUSDT,sell,0.0017484630174625022,67812.077,118.57,0.12,118.45,Binance,2026
BTCUSDT_2026-02-13T15:04:50.656911_1507572904832,2026-02-13T15:04:50.656911,BTCUSDT,buy,0.0009307142683069745,67879.923,63.18,0.06,63.11,Binance,2026
BTCUSDT_2026-02-13T15:05:14.739976_1507674296512,2026-02-13T15:05:14.739976,BTCUSDT,buy,0.000464464580115233,67908.31719,31.54,0.03,31.51,Binance,2026
BTCUSDT_2026-02-13T15:05:38.808260_1507673942720,2026-02-13T15:05:38.808260,BTCUSDT,buy,0.00023197405270243966,67881.90398999999,15.75,0.02,15.73,Binance,2026
BTCUSDT_2026-02-13T15:06:03.376584_1507673933952,2026-02-13T15:06:03.376584,BTCUSDT,buy,0.00011603869278813247,67749.868005,7.86,0.01,7.85,Binance,2026
BTCUSDT_2026-02-13T15:09:36.537657_1507673946112,2026-02-13T15:09:36.537657,BTCUSDT,sell,0.0017444141503717993,68051.94700500001,118.71,0.12,118.59,Binance,2026
BTCUSDT_2026-02-13T15:09:48.630770_1507574721472,2026-02-13T15:09:48.630770,BTCUSDT,buy,0.0009285166843650621,68120.032995,63.25,0.06,63.19,Binance,2026
BTCUSDT_2026-02-13T15:10:12.701830_1507674783936,2026-02-13T15:10:12.701830,BTCUSDT,buy,0.0004628468475050954,68225.245575,31.58,0.03,31.55,Binance,2026
BTCUSDT_2026-02-13T15:10:36.785578_1507674293888,2026-02-13T15:10:36.785578,BTCUSDT,buy,0.00023102162846332184,68241.353625,15.77,0.02,15.75,Binance,2026
BTCUSDT_2026-02-13T15:11:12.845392_1509574433408,2026-02-13T15:11:12.845392,BTCUSDT,buy,0.00011508694123110888,68389.91787,7.87,0.01,7.86,Binance,2026
BTCUSDT_2026-02-13T15:14:37.482738_1507678823744,2026-02-13T15:14:37.482738,BTCUSDT,sell,0.0017355825352806647,68422.161805,118.75,0.12,118.63,Binance,2026
BTCUSDT_2026-02-13T15:14:46.592513_1507674925952,2026-02-13T15:14:46.592513,BTCUSDT,buy,0.0009238626632595219,68490.618195,63.28,0.06,63.21,Binance,2026
BTCUSDT_2026-02-13T15:15:10.667672_1507678830080,2026-02-13T15:15:10.667672,BTCUSDT,buy,0.00046188849816001566,68394.190005,31.59,0.03,31.56,Binance,2026
BTCUSDT_2026-02-13T15:15:34.709454_1507678829312,2026-02-13T15:15:34.710452,BTCUSDT,buy,0.00023017810355566517,68518.872315,15.77,0.02,15.76,Binance,2026
BTCUSDT_2026-02-13T15:16:10.795032_1507678815616,2026-02-13T15:16:10.795032,BTCUSDT,buy,0.00011480282284151937,68586.63618,7.87,0.01,7.87,Binance,2026
BTCUSDT_2026-02-13T15:19:38.425603_1507678836352,2026-02-13T15:19:38.425603,BTCUSDT,sell,0.0017318920080220358,68240.32277000001,118.18,0.12,118.07,Binance,2026
BTCUSDT_2026-02-13T15:19:50.811725_1507678834432,2026-02-13T15:19:50.811725,BTCUSDT,buy,0.0009229807153421575,68250.52820999999,62.99,0.06,62.93,Binance,2026
BTCUSDT_2026-02-13T15:20:17.628421_1507673945088,2026-02-13T15:20:17.628421,BTCUSDT,buy,0.0004607978913893935,68250.52820999999,31.45,0.03,31.42,Binance,2026
BTCUSDT_2026-02-13T15:20:41.690191_1507678820480,2026-02-13T15:20:41.690191,BTCUSDT,buy,0.00023007889892376663,68242.91440499999,15.7,0.02,15.69,Binance,2026
BTCUSDT_2026-02-13T15:21:05.794538_1507678818304,2026-02-13T15:21:05.794538,BTCUSDT,buy,0.00011470337634377926,68340.163005,7.84,0.01,7.83,Binance,2026
BTCUSDT_2026-02-13T15:24:39.448161_1507678831360,2026-02-13T15:24:39.448161,BTCUSDT,sell,0.0017293200304406024,68246.03990999999,118.02,0.12,117.9,Binance,2026
BTCUSDT_2026-02-13T15:24:48.835335_1507674922048,2026-02-13T15:24:48.835335,BTCUSDT,buy,0.000920813121830672,68302.27407,62.89,0.06,62.83,Binance,2026
BTCUSDT_2026-02-13T15:25:15.645630_1507678839872,2026-02-13T15:25:15.645630,BTCUSDT,buy,0.0004597157208706825,68302.27407,31.4,0.03,31.37,Binance,2026
BTCUSDT_2026-02-13T15:25:39.744059_1507674924480,2026-02-13T15:25:39.744059,BTCUSDT,buy,0.0002291061474682844,68423.55468,15.68,0.02,15.66,Binance,2026
BTCUSDT_2026-02-13T15:26:03.823493_1507574719616,2026-02-13T15:26:03.823493,BTCUSDT,buy,0.00011414783171176636,68563.434585,7.83,0.01,7.82,Binance,2026
BTCUSDT_2026-02-13T15:29:40.463290_1507572804160,2026-02-13T15:29:40.463290,BTCUSDT,sell,0.00172612438908785,68841.77189500001,118.83,0.12,118.71,Binance,2026
BTCUSDT_2026-02-13T15:29:46.823121_1507678846592,2026-02-13T15:29:46.823121,BTCUSDT,buy,0.0009187678371625438,68888.24691,63.29,0.06,63.23,Binance,2026
BTCUSDT_2026-02-13T15:30:13.635657_1507674925696,2026-02-13T15:30:13.635657,BTCUSDT,buy,0.0004586946130114407,68888.24691,31.6,0.03,31.57,Binance,2026
BTCUSDT_2026-02-13T15:30:37.728839_1507678823680,2026-02-13T15:30:37.728839,BTCUSDT,buy,0.00022883643032386332,68938.441995,15.78,0.02,15.76,Binance,2026
BTCUSDT_2026-02-13T15:31:01.807685_1507673935872,2026-02-13T15:31:01.807685,BTCUSDT,buy,0.00011411849014254311,69015.79065,7.88,0.01,7.87,Binance,2026
BTCUSDT_2026-02-13T15:34:41.463805_1507678819840,2026-02-13T15:34:41.463805,BTCUSDT,sell,0.0017221253763098378,69098.93325,119.0,0.12,118.88,Binance,2026
BTCUSDT_2026-02-13T15:34:44.807558_1507575650240,2026-02-13T15:34:44.807558,BTCUSDT,buy,0.0009173541793221277,69112.68907499999,63.4,0.06,63.34,Binance,2026
BTCUSDT_2026-02-13T15:35:11.636427_1507674794368,2026-02-13T15:35:11.636427,BTCUSDT,buy,0.0004579888446880275,69112.68907499999,31.65,0.03,31.62,Binance,2026
BTCUSDT_2026-02-13T15:35:35.682751_1507674790720,2026-02-13T15:35:35.682751,BTCUSDT,buy,0.0002288404395132408,69055.420455,15.8,0.02,15.79,Binance,2026
BTCUSDT_2026-02-13T15:35:59.714168_1507678987776,2026-02-13T15:35:59.714168,BTCUSDT,buy,0.00011401073492617092,69199.45243499998,7.89,0.01,7.88,Binance,2026
BTCUSDT_2026-02-13T15:39:42.776593_1507572906432,2026-02-13T15:39:42.776593,BTCUSDT,sell,0.0017198711364284575,68983.46101500001,118.64,0.12,118.52,Binance,2026
BTCUSDT_2026-02-13T15:40:09.588788_1507674296832,2026-02-13T15:40:09.588788,BTCUSDT,buy,0.0009156870756823202,69052.478985,63.23,0.06,63.17,Binance,2026
BTCUSDT_2026-02-13T15:40:33.683179_1507678979712,2026-02-13T15:40:33.683179,BTCUSDT,buy,0.00045790146811330314,68940.142845,31.57,0.03,31.54,Binance,2026
BTCUSDT_2026-02-13T15:40:57.777570_1507678978368,2026-02-13T15:40:57.777570,BTCUSDT,buy,0.00022887052231427811,68860.823205,15.76,0.02,15.74,Binance,2026
BTCUSDT_2026-02-13T15:41:22.105214_1507674297536,2026-02-13T15:41:22.105214,BTCUSDT,buy,0.00011407735145284675,68973.219375,7.87,0.01,7.86,Binance,2026
BTCUSDT_2026-02-13T15:44:43.525902_1507678983744,2026-02-13T15:44:43.525902,BTCUSDT,sell,0.0017185744532463875,68738.6135,118.13,0.12,118.01,Binance,2026
BTCUSDT_2026-02-13T15:45:07.698856_1507678988096,2026-02-13T15:45:07.698856,BTCUSDT,buy,0.0009150890774202145,68807.3865,62.96,0.06,62.9,Binance,2026
BTCUSDT_2026-02-13T15:45:31.777154_1507678980096,2026-02-13T15:45:31.777154,BTCUSDT,buy,0.0004567286908220312,68826.866235,31.44,0.03,31.4,Binance,2026
BTCUSDT_2026-02-13T15:45:55.869334_1507678980672,2026-02-13T15:45:55.869334,BTCUSDT,buy,0.0002285403087344974,68670.67818,15.69,0.02,15.68,Binance,2026
BTCUSDT_2026-02-13T15:46:20.245809_1507674333056,2026-02-13T15:46:20.245809,BTCUSDT,buy,0.00011403044288901448,68711.77872,7.84,0.01,7.83,Binance,2026
BTCUSDT_2026-02-13T15:49:44.604464_1507673937472,2026-02-13T15:49:44.604464,BTCUSDT,sell,0.0017155462566924762,68410.947415,117.36,0.12,117.24,Binance,2026
BTCUSDT_2026-02-13T15:50:05.744308_1507678984704,2026-02-13T15:50:05.744308,BTCUSDT,buy,0.000913609759574775,68479.392585,62.56,0.06,62.5,Binance,2026
BTCUSDT_2026-02-13T15:50:29.839177_1507674179584,2026-02-13T15:50:29.839177,BTCUSDT,buy,0.000456212292651027,68465.45562000001,31.23,0.03,31.2,Binance,2026
BTCUSDT_2026-02-13T15:50:53.916389_1507674333056,2026-02-13T15:50:53.916389,BTCUSDT,buy,0.00022735873463807372,68587.45658999999,15.59,0.02,15.58,Binance,2026
BTCUSDT_2026-02-13T15:51:18.251861_1507674792896,2026-02-13T15:51:18.251861,BTCUSDT,buy,0.00011330663400249234,68709.827745,7.79,0.01,7.78,Binance,2026
BTCUSDT_2026-02-13T15:54:45.476618_1507678821248,2026-02-13T15:54:45.476618,BTCUSDT,sell,0.0017128506442948977,68562.38166,117.44,0.12,117.32,Binance,2026
BTCUSDT_2026-02-13T15:55:09.887277_1507674667264,2026-02-13T15:55:09.887277,BTCUSDT,buy,0.0009113241746198879,68664.885285,62.58,0.06,62.51,Binance,2026
BTCUSDT_2026-02-13T15:55:48.697386_1507678814784,2026-02-13T15:55:48.697386,BTCUSDT,buy,0.00045503730920210114,68655.99083999998,31.24,0.03,31.21,Binance,2026
BTCUSDT_2026-02-13T15:56:24.821100_1507674925440,2026-02-13T15:56:24.821100,BTCUSDT,buy,0.00022703093041718327,68700.242955,15.6,0.02,15.58,Binance,2026
BTCUSDT_2026-02-13T15:57:00.943535_1507674667968,2026-02-13T15:57:00.943535,BTCUSDT,buy,0.00011346344698595984,68628.60715499999,7.79,0.01,7.78,Binance,2026
BTCUSDT_2026-02-13T19:09:14.167245_1557227707648,2026-02-13T19:09:14.167245,BTCUSDT,buy,0.003619788427710147,69099.34240499999,250.12,0.25,249.87,Binance,2026
BTCUSDT_2026-02-13T19:09:14.247031_1557227692544,2026-02-13T19:09:14.247031,BTCUSDT,sell,0.0007261302825563408,69030.277595,50.12,0.05,50.07,Binance,2026
ETHUSDT_2026-02-13T19:09:14.252677_1557227743040,2026-02-13T19:09:14.252677,ETHUSDT,buy,0.07290494447768164,2056.9579649999996,149.96,0.15,149.81,Binance,2026
BTCUSDT_2026-02-13T19:18:44.709111_2187587664640,2026-02-13T19:18:44.709111,BTCUSDT,buy,0.0014469267276305128,69146.556,100.05,0.1,99.95,Binance,2026
BTCUSDT_2026-02-13T19:33:05.224379_2187592890496,2026-02-13T19:33:05.224379,BTCUSDT,buy,0.002895507050164078,69081.14330999998,200.02,0.2,199.82,Binance,2026
BTCUSDT_2026-02-13T19:33:05.301751_2187593140864,2026-02-13T19:33:05.301751,BTCUSDT,sell,0.0014489953299426314,69012.09669,100.0,0.1,99.9,Binance,2026
ETHUSDT_2026-02-13T19:33:05.306738_2187592885248,2026-02-13T19:33:05.306738,ETHUSDT,buy,0.07290042073002687,2056.38768,149.91,0.15,149.76,Binance,2026
BTCUSDT_2026-02-13T19:33:56.036923_2187592877440,2026-02-13T19:33:56.036923,BTCUSDT,buy,0.0010819111062556445,69107.566515,74.77,0.07,74.69,Binance,2026
BTCUSDT_2026-02-13T19:34:44.412878_2187592855360,2026-02-13T19:34:44.412878,BTCUSDT,buy,0.0005403657126382137,69079.192335,37.33,0.04,37.29,Binance,2026
BTCUSDT_2026-02-13T19:35:35.270240_2187593118400,2026-02-13T19:35:35.270240,BTCUSDT,buy,0.00026973318462748715,69090.52799999999,18.64,0.02,18.62,Binance,2026
BTCUSDT_2026-02-13T19:36:23.689792_2187593235072,2026-02-13T19:36:23.689792,BTCUSDT,buy,0.00013467007546443967,69087.52649999999,9.3,0.01,9.29,Binance,2026
BTCUSDT_2026-02-13T19:38:36.043224_2187585849792,2026-02-13T19:38:36.043224,BTCUSDT,sell,0.002030449607934284,69049.05820000001,140.2,0.14,140.06,Binance,2026
BTCUSDT_2026-02-13T19:39:26.943235_2187592131136,2026-02-13T19:39:26.943235,BTCUSDT,buy,0.001081221121903225,69098.04175499998,74.71,0.07,74.64,Binance,2026
BTCUSDT_2026-02-13T19:40:15.418253_2187593128128,2026-02-13T19:40:15.418253,BTCUSDT,buy,0.0005401995370369546,69046.85617500001,37.3,0.04,37.26,Binance,2026
BTCUSDT_2026-02-13T19:41:21.572180_2187593106368,2026-02-13T19:41:21.572180,BTCUSDT,buy,0.00026958647320634975,69074.51999999999,18.62,0.02,18.6,Binance,2026
BTCUSDT_2026-02-13T19:42:12.477655_2187593018176,2026-02-13T19:42:12.477655,BTCUSDT,buy,0.00013480134286091944,68966.72613,9.3,0.01,9.29,Binance,2026
BTCUSDT_2026-02-13T19:44:07.057190_2187593314432,2026-02-13T19:44:07.057190,BTCUSDT,sell,0.00202656716488565,68919.253135,139.67,0.14,139.53,Binance,2026
BTCUSDT_2026-02-13T19:44:57.845827_2187593112768,2026-02-13T19:44:57.845827,BTCUSDT,buy,0.0010790148913621068,68989.987755,74.44,0.07,74.37,Binance,2026
BTCUSDT_2026-02-13T20:05:37.672536_2187593116352,2026-02-13T20:05:37.672536,BTCUSDT,buy,0.0005387765956404107,68979.91272,37.16,0.04,37.13,Binance,2026
BTCUSDT_2026-02-13T20:05:37.698111_2187593347712,2026-02-13T20:05:37.698111,BTCUSDT,sell,0.0016179169395099805,68910.96728000001,111.49,0.11,111.38,Binance,2026
BTCUSDT_2026-02-13T20:06:28.482755_2187593892288,2026-02-13T20:06:28.482755,BTCUSDT,buy,0.0010765106096387136,68993.93973,74.27,0.07,74.2,Binance,2026
BTCUSDT_2026-02-13T20:10:02.328447_2187593110592,2026-02-13T20:10:02.328447,BTCUSDT,buy,0.0005375895350743074,68975.73062999999,37.08,0.04,37.04,Binance,2026
BTCUSDT_2026-02-13T20:10:38.145393_2187593338240,2026-02-13T20:10:38.145393,BTCUSDT,sell,0.0016167194537539576,68909.1282,111.41,0.11,111.3,Binance,2026
BTCUSDT_2026-02-13T20:10:53.191503_2187593908032,2026-02-13T20:10:53.191503,BTCUSDT,buy,0.0010755299230384258,68978.0718,74.19,0.07,74.11,Binance,2026
BTCUSDT_2026-02-13T20:11:41.631840_2187593118912,2026-02-13T20:11:41.631840,BTCUSDT,buy,0.0005371730902064588,68950.458,37.04,0.04,37.0,Binance,2026
BTCUSDT_2026-02-13T20:12:47.869925_2187593791808,2026-02-13T20:12:47.869925,BTCUSDT,buy,0.00026831913891511253,68915.61058499999,18.49,0.02,18.47,Binance,2026
BTCUSDT_2026-02-13T20:16:39.561702_2187593765888,2026-02-13T20:16:39.561702,BTCUSDT,buy,0.0001340773500291454,68854.399995,9.23,0.01,9.22,Binance,2026
BTCUSDT_2026-02-13T20:16:39.592046_2187593346880,2026-02-13T20:16:39.592046,BTCUSDT,sell,0.002018466722876776,68785.58000500001,138.84,0.14,138.7,Binance,2026
BTCUSDT_2026-02-13T20:17:30.428246_2187593341120,2026-02-13T20:17:30.428246,BTCUSDT,buy,0.00107554688706254,68797.50155999999,73.99,0.07,73.92,Binance,2026
BTCUSDT_2026-02-13T20:18:18.807784_2187593349120,2026-02-13T20:18:18.807784,BTCUSDT,buy,0.0005370960177940374,68780.91326999999,36.94,0.04,36.91,Binance,2026
